probability,pred
0.03374108299612999,0
0.0023956194054335356,0
0.0028881030157208443,0
0.004069484304636717,0
0.010417817160487175,0
0.034003354609012604,0
0.0018470451468601823,0
0.0031015893910080194,0
0.2880488336086273,0
0.04957493394613266,0
0.009995869360864162,0
0.00025756328250281513,0
0.9694290161132812,1
0.027520913630723953,0
0.25736841559410095,0
0.01674436591565609,0
0.03760186955332756,0
0.0019018739694729447,0
0.018246212974190712,0
0.004442770034074783,0
0.1463695466518402,0
0.9890198111534119,1
0.008126184344291687,0
0.0005711041740141809,0
0.012968804687261581,0
0.6411781311035156,1
0.2506557106971741,0
0.07906326651573181,0
0.010731551796197891,0
0.010886809788644314,0
0.001795761869288981,0
0.0004751145897898823,0
0.005763841327279806,0
0.022352496162056923,0
0.01492551900446415,0
0.010628435760736465,0
0.8887853026390076,1
0.032432831823825836,0
0.006144410464912653,0
0.00018209136032965034,0
0.2258267104625702,0
0.0007484896341338754,0
0.008516961708664894,0
0.023496489971876144,0
0.01686413772404194,0
0.06322749704122543,0
0.002407066524028778,0
0.9894695281982422,1
0.011268234811723232,0
0.0480416864156723,0
0.04458421841263771,0
0.17001627385616302,0
0.11428233981132507,0
0.00020484940614551306,0
0.0003450498334132135,0
0.00303225452080369,0
0.014511486515402794,0
0.011672088876366615,0
0.0009068728541024029,0
0.0032831106800585985,0
0.006126664578914642,0
0.0283748060464859,0
0.009263875894248486,0
0.0018974835984408855,0
0.0008524179575033486,0
0.02907595969736576,0
0.7795204520225525,1
0.0021343547850847244,0
0.009139086119830608,0
0.017567358911037445,0
0.0071255359798669815,0
0.0019108069827780128,0
0.002336933044716716,0
0.018260089680552483,0
0.0004822253540623933,0
0.0003975845465902239,0
0.002885849215090275,0
0.005216224584728479,0
0.05428197979927063,0
0.008753799833357334,0
0.6996088624000549,1
0.004265294875949621,0
0.020511750131845474,0
0.3316876292228699,0
0.008283101953566074,0
0.0005642418982461095,0
0.005336802452802658,0
0.005266544409096241,0
0.00012736943608615547,0
0.025499790906906128,0
0.45382174849510193,0
0.09555243700742722,0
0.01473664864897728,0
0.1121317520737648,0
0.011490517295897007,0
0.0004251084174029529,0
0.0004562302492558956,0
0.013025607913732529,0
0.0009242385276593268,0
0.0042268382385373116,0
0.07281944155693054,0
0.005833881441503763,0
0.00043865834595635533,0
0.330420583486557,0
0.031344521790742874,0
0.007416509557515383,0
0.022608116269111633,0
0.0019025147194042802,0
0.02861594408750534,0
0.9502195119857788,1
0.0069953277707099915,0
0.004767358768731356,0
0.007962032221257687,0
0.9973059892654419,1
0.09052664041519165,0
0.004243605770170689,0
0.03706866130232811,0
0.0026710235979408026,0
0.06546425819396973,0
0.0007121955277398229,0
0.004750774707645178,0
0.0072514512576162815,0
0.02216564305126667,0
0.0030973919201642275,0
0.0002899180690292269,0
0.0028065210208296776,0
0.008797431364655495,0
0.0013775777770206332,0
0.004136356059461832,0
0.0264987014234066,0
0.004747285973280668,0
0.1973389983177185,0
0.00020314613357186317,0
0.012081122025847435,0
0.012636866420507431,0
0.001462527085095644,0
0.033765386790037155,0
0.012769282795488834,0
0.007047736551612616,0
0.0554477833211422,0
0.06308220326900482,0
0.027484454214572906,0
0.0028072281274944544,0
0.2127668708562851,0
0.0015942355385050178,0
0.00391630781814456,0
0.00012246279220562428,0
0.0456024594604969,0
0.00297243962995708,0
0.0025907328817993402,0
0.005472003947943449,0
0.004163645673543215,0
0.002066387329250574,0
0.0011851415038108826,0
0.008917618542909622,0
0.022952035069465637,0
0.20719602704048157,0
0.0038662017323076725,0
0.08121415972709656,0
0.007642174139618874,0
0.004464093130081892,0
0.33481618762016296,0
0.10598780959844589,0
0.009665102697908878,0
0.0001703586895018816,0
0.0007824546773917973,0
0.0017763576470315456,0
0.0045310030691325665,0
0.09217273443937302,0
0.02289261296391487,0
0.01648319512605667,0
0.007589607033878565,0
0.13368913531303406,0
0.06157439574599266,0
0.0014185281470417976,0
0.00880744494497776,0
0.006266234442591667,0
0.45716843008995056,0
0.0013502088841050863,0
0.019459836184978485,0
0.11064621061086655,0
0.08766670525074005,0
0.001152626471593976,0
0.005894948728382587,0
0.0005974905798211694,0
0.0006110560498200357,0
0.015801267698407173,0
0.010904507711529732,0
0.016607681289315224,0
0.0008759511983953416,0
0.014903212897479534,0
0.002171450527384877,0
0.0047691031359136105,0
0.004549695178866386,0
0.6846587657928467,1
0.0009749013115651906,0
0.04101359099149704,0
0.00030640693148598075,0
0.0012704620603471994,0
0.07626157253980637,0
0.14343129098415375,0
0.009671147912740707,0
0.6101894974708557,1
0.012788592837750912,0
0.0009007427142933011,0
0.0035727201029658318,0
0.004096651915460825,0
0.020159754902124405,0
0.07561371475458145,0
0.004837313666939735,0
0.013928570784628391,0
0.09728303551673889,0
0.14581650495529175,0
0.22120460867881775,0
0.0007394901476800442,0
0.0007701375288888812,0
0.0004167019797023386,0
0.004955788608640432,0
0.011016329750418663,0
0.008619486354291439,0
0.09165306389331818,0
0.00034751323983073235,0
0.049556128680706024,0
0.011707201600074768,0
0.5619569420814514,1
0.010628757067024708,0
0.0005158318090252578,0
0.8469591736793518,1
0.00021402871061582118,0
0.20349472761154175,0
0.016681833192706108,0
0.006729519926011562,0
0.0008725475636310875,0
0.0002909206668846309,0
0.0034072415437549353,0
0.0005009550950489938,0
0.021907735615968704,0
0.013876953162252903,0
0.0021105161868035793,0
0.002827306045219302,0
0.0028569279238581657,0
0.0007888945401646197,0
0.009204528294503689,0
0.0036757434718310833,0
0.04116997495293617,0
0.0016715131932869554,0
0.0074883452616631985,0
0.0005804877146147192,0
0.6633588671684265,1
0.0035054716281592846,0
0.06209373474121094,0
0.00959867611527443,0
0.025985416024923325,0
0.020983567461371422,0
0.2488572597503662,0
0.01743263192474842,0
0.9758912324905396,1
0.01709214225411415,0
0.016667470335960388,0
0.0451381616294384,0
0.37014180421829224,0
0.000577977451030165,0
0.0031468109227716923,0
0.001727912575006485,0
0.035287246108055115,0
0.021803230047225952,0
0.009731609374284744,0
0.005667462013661861,0
0.0026359676849097013,0
0.008813632652163506,0
0.066289983689785,0
0.982266366481781,1
0.17153240740299225,0
0.0008943305583670735,0
0.177435964345932,0
0.34178298711776733,0
0.004574333317577839,0
0.00973909255117178,0
0.006871954072266817,0
0.002243869239464402,0
0.0034408317878842354,0
0.08397428691387177,0
0.009120382368564606,0
0.1380007266998291,0
0.04620453715324402,0
5.2056559070479125e-05,0
0.0076868366450071335,0
0.03513989597558975,0
0.019132178276777267,0
0.00032284989720210433,0
0.02324722334742546,0
0.004009348805993795,0
0.002084187464788556,0
0.487897664308548,0
0.14196161925792694,0
0.020723901689052582,0
0.2846820056438446,0
0.0040140775963664055,0
0.0011212447425350547,0
0.0063660647720098495,0
0.011865329928696156,0
0.004686913453042507,0
0.005083947442471981,0
0.8251383900642395,1
0.0029659830033779144,0
0.04259258508682251,0
0.008980792947113514,0
0.9077555537223816,1
0.06419498473405838,0
0.8873914480209351,1
0.9117581248283386,1
0.0005687710363417864,0
0.00424717552959919,0
0.0023764828220009804,0
0.012358615174889565,0
0.1485712230205536,0
0.033451907336711884,0
0.0006634140154346824,0
0.00710909953340888,0
0.0004447554238140583,0
0.03242954611778259,0
0.003091147867962718,0
0.00044280735892243683,0
0.006570396479219198,0
0.0020823634695261717,0
0.0020813527517020702,0
0.058288346976041794,0
0.0870506763458252,0
0.0004014718870166689,0
0.0017129112966358662,0
0.0031749759800732136,0
0.0008751944988034666,0
0.003365475218743086,0
0.0033025885932147503,0
0.000998684554360807,0
0.019321037456393242,0
0.0006967410445213318,0
0.004751157481223345,0
0.0011950652115046978,0
0.0028703997377306223,0
0.2064148336648941,0
0.0017738703172653913,0
0.9833289384841919,1
0.00034013608819805086,0
0.000608258240390569,0
0.0892387107014656,0
0.03876260668039322,0
0.006659262347966433,0
0.00017373901209793985,0
0.0006463933386839926,0
0.9144107103347778,1
0.18383599817752838,0
0.20862102508544922,0
0.009251018054783344,0
0.011100636795163155,0
0.00854615680873394,0
0.0159152764827013,0
0.2791779339313507,0
0.005664490628987551,0
0.0014913425548002124,0
0.0032518221996724606,0
0.0015977936564013362,0
0.0003408981137908995,0
0.036515384912490845,0
0.987133264541626,1
0.9570537805557251,1
0.01582738384604454,0
0.00684740487486124,0
0.023049678653478622,0
0.009271902032196522,0
0.11216394603252411,0
0.0001199923426611349,0
0.008506624028086662,0
0.0027137254364788532,0
0.004962311126291752,0
0.0013119714567437768,0
0.00968025904148817,0
0.0018556542927399278,0
0.0015471655642613769,0
0.00012304712436161935,0
0.01602420024573803,0
0.004383959341794252,0
0.0006863712333142757,0
0.09239067882299423,0
0.23687663674354553,0
0.01076926663517952,0
0.008702671155333519,0
0.017486464232206345,0
0.0018045831238850951,0
0.0004824814386665821,0
0.002773914486169815,0
0.00010403103806311265,0
0.0007846985245123506,0
0.03388397395610809,0
0.013110476545989513,0
0.18761493265628815,0
0.13602706789970398,0
0.001221874845214188,0
0.9702761769294739,1
0.6965154409408569,1
0.0003122625348623842,0
0.001538690528832376,0
0.5330526232719421,1
0.0010713051306083798,0
0.03185364231467247,0
0.0006417181575670838,0
0.0009995935251936316,0
0.007896529510617256,0
0.0029006260447204113,0
0.0033500271383672953,0
0.007616829592734575,0
0.001526374719105661,0
0.11299270391464233,0
0.0014593327650800347,0
0.0029476997442543507,0
0.012930365279316902,0
0.003989160526543856,0
0.10544992983341217,0
0.014568332582712173,0
0.0029887922573834658,0
0.01361893955618143,0
0.010542537085711956,0
0.11591005325317383,0
0.00022645012359134853,0
0.9880670309066772,1
0.00010750342335086316,0
0.0021813614293932915,0
0.002646458800882101,0
0.02003762312233448,0
0.8084482550621033,1
0.9733206629753113,1
0.0027651172131299973,0
0.4215766489505768,0
0.10008034110069275,0
0.30895698070526123,0
0.022943098098039627,0
0.0011292642448097467,0
0.006377832498401403,0
0.00237801275216043,0
0.019274959340691566,0
0.03251304104924202,0
0.0013742231531068683,0
0.0015452507650479674,0
0.024535490199923515,0
0.009322859346866608,0
0.0456731952726841,0
0.003922115545719862,0
0.0017179397400468588,0
0.013523188419640064,0
0.0007405634969472885,0
0.378743439912796,0
0.0024536524433642626,0
0.00024707100237719715,0
0.003865213366225362,0
0.893161416053772,1
0.03320706635713577,0
0.016015954315662384,0
0.00011982596333837137,0
0.02800578810274601,0
0.006304845679551363,0
0.0009647102560847998,0
0.0027512265369296074,0
0.37761449813842773,0
0.04297049343585968,0
0.06987281143665314,0
0.0004846399533562362,0
0.843751072883606,1
0.008334808982908726,0
0.010490238666534424,0
0.002756767440587282,0
0.43326759338378906,0
0.0768066793680191,0
0.006464902311563492,0
0.027656566351652145,0
0.08176112920045853,0
0.047690633684396744,0
0.0013058596523478627,0
0.012638372369110584,0
0.01822565123438835,0
0.004245659336447716,0
0.0063363634981215,0
0.001700819586403668,0
0.002938375109806657,0
0.007721138186752796,0
0.8668776154518127,1
0.0005491613410413265,0
0.014542581513524055,0
0.001205825712531805,0
0.20296794176101685,0
0.07180170714855194,0
0.00040355752571485937,0
0.00029761294717900455,0
0.0007336304988712072,0
0.0036037415266036987,0
0.3517692983150482,0
0.005610988475382328,0
0.009068302810192108,0
0.10249113291501999,0
0.0011593004455789924,0
0.04817694425582886,0
0.02462349645793438,0
0.012056420557200909,0
0.0014109502080827951,0
0.024438558146357536,0
0.24713365733623505,0
0.0027898093685507774,0
0.021293653175234795,0
0.03471199423074722,0
0.028338434174656868,0
0.0001814933493733406,0
0.004876720253378153,0
0.007235893979668617,0
0.0067634982988238335,0
0.0014643504982814193,0
0.14191888272762299,0
0.01075707096606493,0
0.007302580401301384,0
0.010993923991918564,0
0.008548855781555176,0
0.007048461120575666,0
0.012343388982117176,0
0.0008313728612847626,0
0.001355088665150106,0
0.00019891496049240232,0
0.7783144116401672,1
0.00119647360406816,0
0.002678915858268738,0
0.051665935665369034,0
0.00046230206498876214,0
0.0008381282677873969,0
0.004551118705421686,0
0.0006695524207316339,0
0.01582878828048706,0
0.005560095421969891,0
0.024073295295238495,0
0.0002711489505600184,0
0.9939576387405396,1
0.08240265399217606,0
0.0007221956038847566,0
0.035450272262096405,0
0.0011871702736243606,0
0.0006808647303842008,0
0.04980064556002617,0
0.0006128912791609764,0
0.01477106474339962,0
0.5461402535438538,1
0.09368490427732468,0
0.24608397483825684,0
0.0006449022912420332,0
0.2450963258743286,0
0.9654122591018677,1
0.0009597195312380791,0
0.2919667959213257,0
0.004816289525479078,0
0.011951391585171223,0
0.7174513339996338,1
0.0001964001276064664,0
0.01312277838587761,0
0.0003956351720262319,0
0.0016867658123373985,0
0.0005929712788201869,0
0.008716268464922905,0
0.007470508571714163,0
0.9860682487487793,1
0.3985341787338257,0
0.01525023952126503,0
0.9905862212181091,1
0.0037292216438800097,0
0.008071132935583591,0
0.9899606704711914,1
0.007697955705225468,0
0.28018370270729065,0
0.010274260304868221,0
0.03047816827893257,0
0.002224772935733199,0
0.041156258434057236,0
0.5174624919891357,1
0.034710466861724854,0
0.10010597854852676,0
0.06779389083385468,0
0.0002723282668739557,0
0.016104446724057198,0
0.029206933453679085,0
0.9723778963088989,1
0.24609072506427765,0
0.12040522694587708,0
0.0004051234573125839,0
0.0066254655830562115,0
0.008731530979275703,0
0.012359174899756908,0
0.00036979527794755995,0
0.0006463178433477879,0
0.006088690832257271,0
0.15673646330833435,0
0.0011452574981376529,0
0.0002254842547699809,0
0.19449272751808167,0
0.8805674910545349,1
0.030859464779496193,0
0.05706026032567024,0
0.933312714099884,1
0.03146671876311302,0
0.009184046648442745,0
0.0005342404474504292,0
0.4891010820865631,0
0.16549454629421234,0
0.007501786109060049,0
0.9916918277740479,1
0.0019774730317294598,0
0.0025955464225262403,0
0.0058034430257976055,0
0.05804745852947235,0
0.0002468788588885218,0
0.005180739797651768,0
0.028026893734931946,0
0.00383151532150805,0
0.0002836769272107631,0
0.22829747200012207,0
0.0038498113863170147,0
0.007111307233572006,0
0.004101872909814119,0
0.06195743754506111,0
0.0005429216544143856,0
0.12814269959926605,0
0.0008495443034917116,0
0.006574546452611685,0
0.141452357172966,0
0.08001603186130524,0
0.008462739177048206,0
0.14525291323661804,0
0.0003601832431741059,0
0.038128823041915894,0
0.0007550810114480555,0
0.004794962238520384,0
0.19807611405849457,0
0.017402969300746918,0
0.001218445715494454,0
0.0035716628190129995,0
0.004717666190117598,0
0.035537123680114746,0
0.3784044682979584,0
0.06619098037481308,0
0.006873135454952717,0
0.05401284620165825,0
0.004734681453555822,0
0.007755768019706011,0
0.036576539278030396,0
0.04379403963685036,0
0.0008449675515294075,0
0.09074949473142624,0
0.004145637154579163,0
0.04807863011956215,0
0.00201901001855731,0
0.00430830754339695,0
0.002526660915464163,0
0.010176909156143665,0
0.014388401061296463,0
0.0013254792429506779,0
0.8147595524787903,1
0.004041043110191822,0
0.0009469047072343528,0
0.0008364361128769815,0
0.9946499466896057,1
0.17288462817668915,0
0.01842927373945713,0
0.019093336537480354,0
0.477570503950119,0
0.0005518737016245723,0
0.04099683463573456,0
0.010206636041402817,0
0.09964404255151749,0
0.003560789627954364,0
0.008250419981777668,0
0.005246871616691351,0
0.003294076770544052,0
0.0006266386481001973,0
0.0016136941267177463,0
0.01617846079170704,0
0.0008032511104829609,0
0.3544575572013855,0
0.0008449273882433772,0
0.0014376272447407246,0
0.009246059693396091,0
0.141507089138031,0
0.00046845152974128723,0
0.010884176939725876,0
0.0026165307499468327,0
0.0037524302024394274,0
0.0012237285263836384,0
0.0383138582110405,0
0.004090780857950449,0
0.04387192055583,0
0.026234133169054985,0
0.006063760723918676,0
0.0005848544533364475,0
0.01869775913655758,0
0.6212758421897888,1
0.002148223575204611,0
0.006297023501247168,0
0.0004576083447318524,0
0.008998396806418896,0
0.012080628424882889,0
0.0539090633392334,0
0.0021013719961047173,0
0.011720688082277775,0
0.005836747586727142,0
0.0021453110966831446,0
0.05069800093770027,0
0.0070325955748558044,0
0.003950914368033409,0
0.004886263515800238,0
0.005495749413967133,0
0.1298159807920456,0
0.0013857821468263865,0
0.0012945462949573994,0
0.25021427869796753,0
0.0013518609339371324,0
0.012413674034178257,0
0.013756661675870419,0
0.29281461238861084,0
0.7637417316436768,1
0.06577948480844498,0
0.00015836070815566927,0
0.7298682928085327,1
0.00902903825044632,0
0.05162697285413742,0
0.0003581505734473467,0
0.0005345781682990491,0
0.003945633303374052,0
0.914661169052124,1
0.0059777311980724335,0
0.011931470595300198,0
0.041559647768735886,0
0.015532897785305977,0
0.13905996084213257,0
0.003354135202243924,0
0.009442080743610859,0
0.0068023428320884705,0
0.00922034028917551,0
0.06928378343582153,0
0.0017622344894334674,0
0.08203741908073425,0
0.00027420278638601303,0
0.004553128033876419,0
0.000736187503207475,0
0.0007393995765596628,0
0.126900777220726,0
0.0015606499509885907,0
0.0014916136860847473,0
0.011080246418714523,0
0.08869560807943344,0
0.015532839111983776,0
0.012205401435494423,0
0.01129965391010046,0
0.003265084931626916,0
0.0019105415558442473,0
0.026059789583086967,0
0.008959208615124226,0
0.004013282712548971,0
0.02138259820640087,0
0.000721432501450181,0
0.00030594569398090243,0
0.003331506624817848,0
0.02696852944791317,0
0.0002420245873508975,0
0.19187381863594055,0
0.0013977934140712023,0
0.0030613932758569717,0
0.01762774959206581,0
0.12716926634311676,0
0.0059832558035850525,0
0.18522095680236816,0
0.016283700242638588,0
0.0014520058175548911,0
0.14443892240524292,0
0.005719389766454697,0
0.7923924326896667,1
0.9587768316268921,1
0.9855056405067444,1
0.0002875947975553572,0
0.08466305583715439,0
0.00019737424736376852,0
0.0789816752076149,0
0.01837608776986599,0
0.021896520629525185,0
0.009927209466695786,0
0.0691966637969017,0
0.7654997706413269,1
0.0019248678581789136,0
0.01647063158452511,0
0.011876353994011879,0
0.05299486592411995,0
0.9897769689559937,1
0.010435095988214016,0
0.01029904279857874,0
0.00046408118214458227,0
0.15407335758209229,0
0.0008983496227301657,0
0.003625831101089716,0
0.0008435011259280145,0
0.0010112691670656204,0
0.003488304326310754,0
0.012363879010081291,0
0.010610890574753284,0
0.008418313227593899,0
0.0026719537563622,0
0.04521089792251587,0
0.0008380428771488369,0
0.0019471963169053197,0
0.0014366235118359327,0
0.0011114405933767557,0
0.05467343330383301,0
0.0249194223433733,0
0.005699272267520428,0
0.001227067201398313,0
0.003915619570761919,0
0.0026860188227146864,0
0.0003118371241725981,0
0.9918550252914429,1
0.3031160533428192,0
0.005349727347493172,0
0.004011531360447407,0
0.035052333027124405,0
0.003008201951161027,0
0.0676531121134758,0
0.007101042661815882,0
0.3009815812110901,0
0.0063052610494196415,0
0.0012201674981042743,0
0.0009982478804886341,0
0.10884230583906174,0
0.005371882580220699,0
0.032074227929115295,0
0.041392236948013306,0
0.0016086777905002236,0
0.002104151761159301,0
0.009393330663442612,0
0.004642266780138016,0
0.004881853237748146,0
0.08369798958301544,0
0.0002451592299621552,0
0.005504155531525612,0
0.05857120826840401,0
0.029027637094259262,0
0.0008274576393887401,0
0.00391015550121665,0
0.04448549821972847,0
0.0002888079034164548,0
0.011489597149193287,0
0.009726142510771751,0
0.00956658460199833,0
0.001866707461886108,0
0.0023872321471571922,0
0.0038266261108219624,0
0.013552041724324226,0
0.005332455970346928,0
0.0018558944575488567,0
0.025674588978290558,0
0.7791820168495178,1
0.14455945789813995,0
0.2542702555656433,0
0.015678787603974342,0
0.025480985641479492,0
0.05348046496510506,0
0.006090136710554361,0
0.00044647324830293655,0
0.001337751280516386,0
0.0018731083255261183,0
0.0601862408220768,0
0.04748247563838959,0
0.004009101074188948,0
0.0007435476873070002,0
0.011658558622002602,0
0.015904681757092476,0
0.00995760690420866,0
0.008225416764616966,0
0.0012612369609996676,0
0.0006580668268725276,0
0.9447579383850098,1
0.002369449008256197,0
0.0005724571528844535,0
0.13886842131614685,0
0.0001268062915187329,0
0.009155653417110443,0
0.0031285567674785852,0
0.003662985982373357,0
0.04647226631641388,0
0.0010858910391107202,0
0.02519422583281994,0
0.060204457491636276,0
0.05102895200252533,0
0.37564384937286377,0
0.03590954840183258,0
0.00045813509495928884,0
0.012313769198954105,0
0.024990636855363846,0
0.018634136766195297,0
0.010234798304736614,0
0.5788751840591431,1
0.00041424814844504,0
0.00965120643377304,0
0.003008250379934907,0
0.7960429191589355,1
0.00853482261300087,0
0.0036537935957312584,0
0.02728494442999363,0
0.00109068863093853,0
0.01965996064245701,0
0.017911899834871292,0
0.008928337134420872,0
0.00041788024827837944,0
0.015254822559654713,0
0.01376094575971365,0
0.012262453325092793,0
0.009957202710211277,0
0.02174147218465805,0
0.0026251913513988256,0
0.035017531365156174,0
0.0008470651227980852,0
0.05725845322012901,0
0.0021695338655263186,0
0.004119161516427994,0
0.023893633857369423,0
0.0005577692063525319,0
0.004523809999227524,0
0.0023422164376825094,0
0.019136246293783188,0
0.0009801898850128055,0
0.0022185207344591618,0
0.03185414895415306,0
0.0012173012364655733,0
0.1143619492650032,0
0.01833723485469818,0
0.3023315370082855,0
0.008318028412759304,0
0.0019950487185269594,0
0.00546600203961134,0
0.006445885170251131,0
0.02452247217297554,0
0.0011126539902761579,0
0.6058563590049744,1
0.05718736723065376,0
0.0028544608503580093,0
0.00037572739529423416,0
0.04121772199869156,0
0.00024366132856812328,0
0.00868519302457571,0
0.19416585564613342,0
0.0022503146901726723,0
0.00571160763502121,0
0.010087143629789352,0
0.003944687079638243,0
0.045912716537714005,0
0.9728049635887146,1
0.0008399707730859518,0
0.003875722410157323,0
0.0009398346301168203,0
0.7658320069313049,1
0.0004078337224200368,0
0.034286387264728546,0
0.02523532696068287,0
0.0015789354220032692,0
0.0026120860129594803,0
0.039564281702041626,0
0.15965241193771362,0
0.010512144304811954,0
0.0072428504936397076,0
0.004519489593803883,0
5.341516953194514e-05,0
0.005791753530502319,0
0.0026059451047331095,0
0.001158981816843152,0
0.025932667776942253,0
0.08801982551813126,0
0.9836902022361755,1
0.2527278661727905,0
0.009418589062988758,0
0.004862264730036259,0
0.019220056012272835,0
0.0912405401468277,0
0.004797058179974556,0
0.009684927761554718,0
0.008208652958273888,0
0.9495532512664795,1
0.019896062090992928,0
0.01617005467414856,0
0.7700854539871216,1
0.9987486600875854,1
0.004387742839753628,0
0.0038406644016504288,0
0.015462934970855713,0
0.000826696224976331,0
0.0018799701938405633,0
0.023858243599534035,0
0.6908150315284729,1
0.026396097615361214,0
0.05950142443180084,0
0.000520719273481518,0
0.2137886881828308,0
0.00966703798621893,0
0.9666350483894348,1
0.0007952921441756189,0
0.1004798635840416,0
0.0036225870717316866,0
0.0008843307732604444,0
0.7588067054748535,1
0.0019675386138260365,0
0.9753618240356445,1
0.0010606797877699137,0
0.0044305166229605675,0
0.025268349796533585,0
0.09005416184663773,0
0.0018067763885483146,0
0.0037423737812787294,0
0.3429187834262848,0
0.028533028438687325,0
0.0012353725032880902,0
0.0022753693629056215,0
0.007534247823059559,0
0.004039926454424858,0
0.026638062670826912,0
0.005135767627507448,0
